"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","marital_unknown","education_Basic","education_high.school","education_illiterate","education_professional.course","education_university.degree","education_unknown","default_no","default_unknown","default_yes","housing_no","housing_unknown","housing_yes","loan_no","loan_unknown","loan_yes","contact_cellular","contact_telephone","month_apr","month_aug","month_dec","month_jul","month_jun","month_mar","month_may","month_nov","month_oct","month_sep","day_of_week_fri","day_of_week_mon","day_of_week_thu","day_of_week_tue","day_of_week_wed","duration","campaign","pdays","previous","poutcome_failure","poutcome_nonexistent","poutcome_success","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y","logit_Predictions"
"30891",44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,154,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"30897",24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,337,4,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"30900",48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,143,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"30902",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,0
"30904",39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"30906",39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,459,1,999,1,1,0,0,-2.9,92.963,-40.8,1.215,5076.2,1,0
"30908",44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,117,1,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,0,0
"30924",36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,313,1,999,1,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"30927",43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,233,2,999,0,0,1,0,-2.9,92.201,-31.4,0.869,5076.2,0,0
"30929",41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,277,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"30930",33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,167,6,999,1,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0
"30936",53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1567,3,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1
"30937",29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,1,999,0,0,1,0,1.4,93.918,-42.7,4.958,5228.1,0,0
"30942",38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1281,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,1
"30944",39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,339,8,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"30951",28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,525,1,999,0,0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0
"30953",57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,102,7,999,0,0,1,0,-1.8,92.893,-46.2,1.244,5099.1,0,0
"30954",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,177,1,13,1,0,0,1,-1.8,93.876,-40,0.682,5008.7,0,1
"30960",39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31,3,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0
"30962",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,324,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"30964",40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,477,5,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"30966",37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,198,1,999,0,0,1,0,-1.7,94.055,-39.8,0.754,4991.6,1,0
"30968",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,164,7,999,0,0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0
"30969",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,133,3,999,1,1,0,0,-3.4,92.649,-30.1,0.715,5017.5,0,0
"30977",31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,649,2,999,0,0,1,0,1.4,93.444,-36.1,4.967,5228.1,1,0
"30978",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,288,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"30982",45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,211,3,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
"30983",41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,59,4,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"30985",52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,242,2,7,1,0,0,1,-1.8,92.893,-46.2,1.27,5099.1,0,0
"30988",35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,130,3,999,1,1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0
"30989",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1085,1,999,0,0,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1
"30997",24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,429,2,6,3,0,0,1,-1.7,94.215,-40.3,0.896,4991.6,1,1
"30998",50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,406,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"31000",37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,103,3,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"31002",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,414,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"31006",25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,136,3,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"31017",44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,50,5,999,0,0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0
"31022",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,96,2,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,0,0
"31023",30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,423,2,999,1,1,0,0,-0.1,93.2,-42,4.021,5195.8,0,0
"31026",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,192,1,3,1,0,0,1,-1.1,94.601,-49.5,1.008,4963.6,1,1
"31031",36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,218,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"31036",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,103,8,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"31037",42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,299,3,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"31043",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,4,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"31048",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,531,1,999,1,1,0,0,-0.1,93.2,-42,4.076,5195.8,1,0
"31050",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189,3,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"31061",57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,302,1,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0
"31062",29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1241,5,999,0,0,1,0,-1.8,93.749,-34.6,0.659,5008.7,1,1
"31064",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,239,1,999,0,0,1,0,-1.8,92.893,-46.2,1.259,5099.1,0,0
"31067",59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,476,1,999,1,1,0,0,-3,92.713,-33,0.715,5023.5,1,0
"31069",58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,169,4,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"31073",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,144,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"31083",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,344,1,999,1,1,0,0,-1.8,93.075,-47.1,1.423,5099.1,1,0
"31086",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78,2,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"31087",29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,298,1,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0
"31088",60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,95,4,6,2,0,0,1,-1.7,94.215,-40.3,0.899,4991.6,0,1
"31092",29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,565,1,999,0,0,1,0,-1.8,92.893,-46.2,1.244,5099.1,1,0
"31094",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,212,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"31100",30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,427,1,999,0,0,1,0,-3.4,92.431,-26.9,0.737,5017.5,1,1
"31104",55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,86,2,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"31107",44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"31110",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,150,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"31111",50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176,2,3,3,0,0,1,-1.8,93.876,-40,0.682,5008.7,1,1
"31116",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,91,1,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,0
"31117",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,187,1,999,1,1,0,0,-0.1,93.2,-42,4.12,5195.8,0,0
"31118",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,258,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"31119",50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,8,999,0,0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0
"31126",25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,700,3,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"31129",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64,1,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0
"31133",46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65,2,999,0,0,1,0,1.4,93.918,-42.7,4.959,5228.1,0,0
"31139",44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,180,1,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,0,0
"31144",49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,320,2,999,0,0,1,0,1.4,94.465,-41.8,4.958,5228.1,0,0
"31147",50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,794,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"31148",59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,160,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"31151",56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,135,3,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"31152",33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,105,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"31155",55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"31161",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,145,1,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"31162",41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,423,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"31185",52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,150,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"31187",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,178,1,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"31193",58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,244,1,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,0,0
"31198",40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,2,999,0,0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0
"31201",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,163,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"31204",60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,144,1,999,0,0,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0
"31207",38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,172,3,999,0,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,0
"31210",31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,215,1,999,1,1,0,0,-0.1,93.2,-42,4.12,5195.8,0,0
"31213",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,625,2,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"31214",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,163,5,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"31217",50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,235,2,999,0,0,1,0,1.4,93.918,-42.7,4.958,5228.1,0,0
"31230",42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,135,3,999,0,0,1,0,1.4,94.465,-41.8,4.958,5228.1,0,0
"31231",39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,3,999,0,0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0
"31233",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54,10,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"31234",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,191,3,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"31235",41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,430,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
