"","price","speed","hd","ram","screen","ads","trend","pc_cluster_2$cluster"
"5463",2148,75,545,8,17,152,26,2
"5464",2195,66,528,8,15,152,26,3
"5465",2238,75,545,8,17,152,26,2
"5466",2654,100,720,16,15,152,26,1
"5467",2294,100,528,8,14,152,26,3
"5468",1268,50,428,4,15,152,26,10
"5469",1199,33,340,4,14,152,26,10
"5470",2704,66,1000,24,15,152,26,1
"5471",1998,66,545,8,17,152,26,2
"5472",2048,75,545,8,17,152,26,2
"5473",1899,75,545,8,15,152,26,3
"5474",1999,100,420,8,14,152,26,3
"5475",2259,66,730,8,17,152,26,2
"5476",2195,50,720,16,15,152,26,1
"5477",1499,50,545,4,15,152,26,10
"5478",1199,50,428,4,14,152,26,10
"5479",1659,66,425,8,14,152,26,3
"5480",1754,50,528,8,14,152,26,10
"5481",2940,100,720,16,17,152,26,1
"5482",2323,50,720,16,15,152,26,1
"5483",3054,100,1000,24,15,152,26,1
"5484",2590,66,720,16,17,152,26,1
"5485",3090,100,1000,24,15,152,26,1
"5486",1398,50,540,8,14,152,26,10
"5487",2124,66,425,8,17,152,26,2
"5488",1699,50,212,8,14,152,26,10
"5489",1748,50,545,4,17,152,26,2
"5490",2598,66,730,16,15,152,26,1
"5491",1989,66,425,8,15,152,26,3
"5492",2154,100,528,8,14,152,26,3
"5493",1795,100,340,4,14,152,26,3
"5494",2198,100,420,8,14,152,26,3
"5495",1490,50,340,4,15,152,26,10
"5496",1999,100,545,8,15,152,26,3
"5497",2595,100,720,16,15,152,26,1
"5498",2223,100,528,8,14,152,26,3
"5499",3194,100,1000,24,15,152,26,1
"5500",1890,100,340,4,15,152,26,3
"5501",1599,66,428,4,15,152,26,3
"5502",1899,66,540,8,15,152,26,3
"5503",2595,66,1000,24,15,152,26,1
"5504",1599,66,545,4,15,152,26,3
"5505",1938,66,545,4,17,152,26,2
"5506",1848,66,545,4,17,152,26,2
"5507",2654,50,1000,24,15,152,26,1
"5508",1848,66,428,4,17,152,26,2
"5509",1599,66,540,8,15,152,26,3
"5510",3340,100,1000,24,17,152,26,1
"5511",2740,66,1000,24,15,152,26,1
"5512",2690,50,1000,24,15,152,26,1
"5513",1749,66,545,8,15,152,26,3
"5514",2745,100,1000,24,15,152,26,1
"5515",1599,66,540,8,14,152,26,3
"5516",1899,33,212,8,14,152,26,10
"5517",2898,100,730,16,15,152,26,1
"5518",2545,50,1000,24,15,152,26,1
"5519",1699,66,270,4,14,152,26,10
"5520",1199,33,210,4,14,152,26,10
"5521",1790,50,528,8,15,152,26,3
"5522",2844,50,1000,24,15,152,26,1
"5523",1499,50,428,4,15,152,26,10
"5524",1898,66,420,8,14,152,26,3
"5525",1749,66,425,8,15,152,26,3
"5526",1899,66,730,8,15,152,26,3
"5527",1899,66,425,8,14,152,26,3
"5528",1540,66,340,4,14,152,26,10
"5529",1938,66,428,4,17,152,26,2
"5530",1873,66,528,8,14,152,26,3
"5531",1699,66,420,8,14,152,26,3
"5532",1799,66,420,8,14,152,26,3
"5533",1299,50,540,8,14,152,26,10
"5534",2245,66,720,16,15,152,26,1
"5535",1695,50,528,8,14,152,26,10
"5536",1840,66,528,8,15,152,26,3
"5537",2248,100,545,8,17,152,26,2
"5538",1644,50,340,4,14,152,26,10
"5539",1838,50,545,4,17,152,26,2
"5540",2873,100,1000,24,15,163,27,1
"5541",1398,66,340,4,14,163,27,10
"5542",1899,100,540,8,15,163,27,3
"5543",1845,100,528,8,14,163,27,3
"5544",1754,66,528,8,14,163,27,3
"5545",1799,66,420,8,14,163,27,3
"5546",1699,66,420,8,14,163,27,3
"5547",2224,100,545,8,17,163,27,2
"5548",2394,50,850,16,15,163,27,1
"5549",1799,66,730,8,15,163,27,3
"5550",2108,75,545,8,17,163,27,2
"5551",1399,33,210,4,14,163,27,10
"5552",2699,100,730,16,15,163,27,1
"5553",1828,66,270,4,14,163,27,10
"5554",1808,50,545,4,17,163,27,2
"5555",1299,66,340,4,14,163,27,10
"5556",2444,66,850,16,15,163,27,1
"5557",1898,66,420,8,14,163,27,3
"5558",2690,66,1000,24,15,163,27,1
"5559",1974,66,545,8,17,163,27,2
"5560",2208,100,545,8,17,163,27,2
"5561",2440,100,850,16,15,163,27,1
"5562",1890,75,730,8,15,163,27,3
"5563",2673,50,1000,24,15,163,27,1
"5564",1999,100,545,8,15,163,27,3
"5565",2224,100,850,8,17,163,27,2
"5566",1895,50,364,8,14,163,27,10
"5567",1680,75,540,8,15,163,27,3
"5568",1645,50,528,8,14,163,27,10
"5569",1490,66,340,4,14,163,27,10
"5570",2095,66,528,8,15,163,27,3
"5571",2473,100,850,16,15,163,27,1
"5572",1790,66,528,8,14,163,27,3
"5573",1449,66,270,8,14,163,27,10
"5574",2024,75,545,8,17,163,27,2
"5575",2290,66,850,16,15,163,27,1
"5576",2890,50,1000,24,17,163,27,1
"5577",2690,100,850,16,17,163,27,1
"5578",2145,66,364,8,14,163,27,3
"5579",2308,100,545,8,17,163,27,2
"5580",2094,100,528,8,14,163,27,3
"5581",1644,66,340,4,14,163,27,10
"5582",1440,50,340,4,14,163,27,10
"5583",1640,100,340,4,15,163,27,3
"5584",1775,75,540,8,15,163,27,3
"5585",1799,100,425,8,14,163,27,3
"5586",1440,50,340,4,15,163,27,10
"5587",1545,100,340,4,14,163,27,3
"5588",2994,100,1000,24,15,163,27,1
"5589",1740,66,540,8,15,163,27,3
"5590",2723,66,1000,24,15,163,27,1
"5591",2840,100,1000,24,15,163,27,1
"5592",2208,75,545,8,17,163,27,2
"5593",1395,66,340,4,14,163,27,10
"5594",2145,50,850,16,15,163,27,1
"5595",2315,75,1080,16,15,163,27,1
"5596",1795,75,730,8,15,163,27,3
"5597",1545,75,540,8,15,163,27,3
"5598",1299,66,270,4,14,163,27,10
"5599",1908,66,428,4,17,163,27,2
"5600",1904,100,528,8,14,163,27,3
"5601",1580,66,540,8,15,163,27,3
"5602",1445,66,528,8,14,163,27,3
"5603",1999,100,420,8,14,163,27,3
"5604",2198,100,420,8,14,163,27,3
"5605",2124,100,545,8,17,163,27,2
"5606",2595,66,1000,24,15,163,27,1
"5607",2124,75,545,8,17,163,27,2
"5608",1459,50,425,4,14,163,27,10
"5609",1499,50,428,4,15,163,27,10
"5610",1740,50,528,8,14,163,27,10
"5611",1940,100,528,8,15,163,27,3
"5612",2035,100,1000,8,14,163,27,3
"5613",2645,100,364,8,14,163,27,3
"5614",1840,75,540,8,15,163,27,3
"5615",1454,66,340,4,14,163,27,10
"5616",1908,66,545,4,17,163,27,2
"5617",1599,66,428,4,15,163,27,3
"5618",1740,50,528,8,15,163,27,3
"5619",1675,66,540,8,15,163,27,3
"5620",1940,100,528,8,14,163,27,3
"5621",1490,66,340,4,15,163,27,3
"5622",1245,66,340,4,14,163,27,10
"5623",2794,50,1000,24,15,163,27,1
"5624",1659,66,340,4,17,163,27,2
"5625",2490,50,850,16,17,163,27,1
"5626",1735,50,1000,8,14,163,27,3
"5627",1695,66,730,8,15,163,27,3
"5628",1749,66,545,8,15,163,27,3
"5629",1944,66,528,8,14,163,27,3
"5630",1499,66,365,8,15,163,27,3
"5631",2308,100,850,8,17,163,27,2
"5632",2345,100,850,16,15,163,27,1
"5633",1885,66,1000,8,14,163,27,3
"5634",1199,33,210,4,14,163,27,10
"5635",1899,75,545,8,15,163,27,3
"5636",1640,100,340,4,14,163,27,3
"5637",2273,50,850,16,15,163,27,1
"5638",1704,50,528,8,14,163,27,10
"5639",1824,66,545,4,17,163,27,2
"5640",1199,50,428,4,14,163,27,10
"5641",2195,66,850,16,15,163,27,1
"5642",1594,50,340,4,14,163,27,10
"5643",2545,50,1000,24,15,163,27,1
"5644",1808,50,428,4,17,163,27,2
"5645",1745,75,540,8,15,163,27,3
"5646",2095,75,730,16,15,163,27,1
"5647",2640,50,1000,24,15,163,27,1
"5648",1195,50,340,4,14,163,27,10
"5649",2058,66,545,8,17,163,27,2
"5650",1395,50,528,8,14,163,27,10
"5651",1765,66,540,8,17,163,27,2
"5652",1604,100,340,4,14,163,27,3
"5653",1799,66,540,8,14,163,27,3
"5654",1773,50,528,8,14,163,27,10
"5655",1679,50,540,8,14,163,27,10
"5656",1578,50,270,4,14,163,27,10
"5657",2654,66,1000,24,15,163,27,1
"5658",1749,100,540,8,15,163,27,3
"5659",2940,66,1000,24,17,163,27,1
"5660",2415,75,730,16,17,163,27,1
"5661",1794,100,340,4,14,163,27,3
"5662",1824,66,428,4,17,163,27,2
"5663",1799,75,545,8,15,163,27,3
"5664",1949,100,730,8,14,163,27,3
"5665",1999,100,850,8,15,163,27,3
"5666",1865,75,540,8,17,163,27,2
"5667",2898,100,730,16,15,163,27,1
"5668",2328,100,270,4,14,163,27,3
"5669",2594,100,850,16,15,163,27,1
"5670",1599,66,545,4,15,163,27,3
"5671",2204,50,850,16,15,163,27,1
"5672",2155,75,850,16,15,163,27,1
"5673",1404,50,340,4,14,163,27,10
"5674",2059,66,730,8,17,163,27,2
"5675",2604,50,1000,24,15,163,27,1
"5676",2540,66,850,16,17,163,27,1
"5677",1724,50,428,4,17,163,27,2
"5678",3090,100,1000,24,17,163,27,1
"5679",2598,66,730,16,15,163,27,1
"5680",1299,66,428,4,14,163,27,3
"5681",1724,50,545,4,17,163,27,2
"5682",1823,66,528,8,14,163,27,3
"5683",2844,66,1000,24,15,163,27,1
"5684",1790,66,528,8,15,163,27,3
"5685",1345,50,340,4,14,163,27,10
"5686",2323,66,850,16,15,163,27,1
"5687",1445,66,540,8,15,163,27,3
"5688",2240,50,850,16,15,163,27,1
"5689",1899,100,545,8,15,163,27,3
"5690",2159,66,540,8,17,163,27,2
"5691",1898,66,730,8,15,163,27,3
"5692",2254,66,850,16,15,163,27,1
"5693",2745,100,1000,24,15,163,27,1
"5694",1499,50,545,4,15,163,27,10
"5695",1699,66,270,4,14,163,27,10
"5696",2404,100,850,16,15,163,27,1
"5697",2399,66,730,16,15,163,27,1
"5698",1894,50,528,8,14,163,27,10
"5699",1873,100,528,8,14,163,27,3
"5700",2804,100,1000,24,15,163,27,1
"5701",1695,66,528,8,14,163,27,3
"5702",1645,66,540,8,15,163,27,3
"5703",1645,66,528,8,14,132,28,3
"5704",1445,66,540,8,15,132,28,3
"5705",1799,100,420,8,14,132,28,3
"5706",1823,66,528,8,14,132,28,3
"5707",1745,75,730,8,15,132,28,3
"5708",1695,66,730,8,15,132,28,3
"5709",1404,50,340,4,14,132,28,10
"5710",1715,75,540,8,15,132,28,3
"5711",2540,66,850,16,17,132,28,1
"5712",2940,66,1000,24,17,132,28,1
"5713",2745,100,1000,24,15,132,28,1
"5714",1299,66,340,4,14,132,28,3
"5715",1525,75,540,8,15,132,28,3
"5716",2308,100,850,8,17,132,28,2
"5717",2844,66,1000,24,15,132,28,1
"5718",1845,100,528,8,14,132,28,3
"5719",1660,75,540,8,15,132,28,3
"5720",2224,100,850,8,17,132,28,2
"5721",1345,50,340,4,14,132,28,10
"5722",1829,66,420,8,14,132,28,3
"5723",1899,100,545,8,15,132,28,3
"5724",1599,66,545,4,15,132,28,3
"5725",2345,100,850,16,15,132,28,1
"5726",2794,50,1000,24,15,132,28,1
"5727",2208,75,545,8,17,132,28,2
"5728",1349,66,270,8,15,132,28,3
"5729",1454,66,340,4,14,132,28,3
"5730",1885,66,1000,8,14,132,28,3
"5731",2994,100,1000,24,15,132,28,1
"5732",1625,75,850,8,15,132,28,3
"5733",1773,50,528,8,14,132,28,3
"5734",1904,100,528,8,14,132,28,3
"5735",2804,100,1000,24,15,132,28,1
"5736",2499,100,850,16,15,132,28,1
"5737",2723,66,1000,24,15,132,28,1
"5738",2404,100,850,16,15,132,28,1
"5739",1735,50,1000,8,14,132,28,3
"5740",1749,66,545,8,15,132,28,3
"5741",1790,66,528,8,15,132,28,3
"5742",1594,50,340,4,14,132,28,10
"5743",1695,100,540,8,15,132,28,3
"5744",1704,50,528,8,14,132,28,3
"5745",1695,66,528,8,14,132,28,3
"5746",1195,50,340,4,14,132,28,10
"5747",3090,100,1000,24,17,132,28,1
"5748",1754,66,528,8,14,132,28,3
"5749",1245,66,340,4,14,132,28,3
"5750",2690,100,850,16,17,132,28,1
"5751",2204,50,850,16,15,132,28,1
"5752",1545,100,340,4,14,132,28,3
"5753",1999,100,850,8,15,132,28,3
"5754",1794,100,340,4,14,132,28,3
"5755",1799,75,545,8,15,132,28,3
"5756",1899,75,545,8,15,132,28,3
"5757",1974,66,545,8,17,132,28,2
"5758",1599,66,545,4,15,132,28,3
"5759",2273,50,850,16,15,132,28,1
"5760",1640,100,340,4,15,132,28,3
"5761",1894,50,528,8,14,132,28,3
"5762",1824,66,545,4,17,132,28,2
"5763",1799,66,540,8,14,132,28,3
"5764",2145,50,850,16,15,132,28,1
"5765",1575,75,730,8,15,132,28,3
"5766",2035,100,1000,8,14,132,28,3
"5767",2604,50,1000,24,15,132,28,1
"5768",2654,66,1000,24,15,132,28,1
"5769",1999,100,545,8,15,132,28,3
"5770",1873,100,528,8,14,132,28,3
"5771",1545,66,850,8,15,132,28,3
"5772",1644,66,340,4,14,132,28,3
"5773",1699,66,420,8,14,132,28,3
"5774",2224,100,545,8,17,132,28,2
"5775",1499,66,365,8,15,132,28,3
"5776",2444,66,850,16,15,132,28,1
"5777",1824,66,545,4,17,132,28,2
"5778",2473,100,850,16,15,132,28,1
"5779",2490,50,850,16,17,132,28,1
"5780",1908,66,545,4,17,132,28,2
"5781",1635,66,540,8,15,132,28,3
"5782",1940,100,528,8,15,132,28,3
"5783",2399,66,850,16,15,132,28,1
"5784",2595,66,1000,24,15,132,28,1
"5785",2545,50,1000,24,15,132,28,1
"5786",1445,66,340,8,14,132,28,3
"5787",1299,66,545,4,14,132,28,3
"5788",1495,66,730,8,15,132,28,3
"5789",2058,66,545,8,17,132,28,2
"5790",2159,66,540,8,17,132,28,2
"5791",2673,50,1000,24,15,132,28,1
"5792",2124,100,545,8,17,132,28,2
"5793",1199,50,545,4,14,132,28,10
"5794",1724,50,545,4,17,132,28,2
"5795",1810,75,540,8,15,132,28,3
"5796",1840,75,730,8,15,132,28,3
"5797",1398,66,340,4,14,132,28,3
"5798",1908,66,545,4,17,132,28,2
"5799",2124,75,545,8,17,132,28,2
"5800",1604,100,340,4,14,132,28,3
"5801",1499,50,545,4,15,132,28,3
"5802",2308,100,545,8,17,132,28,2
"5803",1580,66,540,8,15,132,28,3
"5804",1944,66,528,8,14,132,28,3
"5805",1299,66,270,4,15,132,28,3
"5806",2323,66,850,16,15,132,28,1
"5807",1699,66,540,8,15,132,28,3
"5808",2208,100,545,8,17,132,28,2
"5809",1659,66,340,4,17,132,28,2
"5810",1395,66,340,4,14,132,28,3
"5811",1740,50,528,8,15,132,28,3
"5812",1645,50,528,8,14,132,28,3
"5813",1395,50,340,8,14,132,28,10
"5814",1440,50,340,4,15,132,28,10
"5815",1755,75,540,8,15,132,28,3
"5816",1199,33,210,4,14,132,28,10
"5817",2254,66,850,16,15,132,28,1
"5818",2394,50,850,16,15,132,28,1
"5819",1808,50,545,4,17,132,28,2
"5820",2594,100,850,16,15,132,28,1
"5821",1808,50,545,4,17,132,28,2
"5822",1790,66,730,8,15,132,28,3
"5823",1730,66,540,8,15,132,28,3
"5824",2873,100,1000,24,15,132,28,1
"5825",1499,66,425,4,14,132,28,3
"5826",1724,50,545,4,17,132,28,2
"5827",1499,50,545,4,15,132,28,3
"5828",2890,50,1000,24,17,132,28,1
"5829",2108,75,545,8,17,132,28,2
"5830",1675,66,540,8,15,132,28,3
"5831",2094,100,528,8,14,132,28,3
"5832",1490,66,340,4,15,132,28,3
"5833",2024,75,545,8,17,132,28,2
"5834",2195,66,850,16,15,132,28,1
"5835",1666,66,270,4,14,129,29,3
"5836",2495,50,1000,24,15,129,29,1
"5837",1794,100,340,4,14,129,29,3
"5838",2204,100,545,8,17,129,29,2
"5839",2744,50,1000,24,15,129,29,1
"5840",2182,66,364,8,14,129,29,3
"5841",1940,100,528,8,15,129,29,3
"5842",1865,66,270,4,14,129,29,3
"5843",2199,66,850,16,15,129,29,1
"5844",1999,66,540,16,14,129,29,3
"5845",1574,50,270,4,14,129,29,10
"5846",2015,100,1000,8,14,129,29,3
"5847",2715,100,850,16,17,129,29,1
"5848",1773,66,528,8,14,129,29,3
"5849",2623,50,1000,24,15,129,29,1
"5850",1881,100,270,4,14,129,29,3
"5851",1404,66,340,4,14,129,29,3
"5852",1704,50,545,4,17,129,29,2
"5853",2545,66,1000,24,15,129,29,1
"5854",1499,66,540,8,15,129,29,3
"5855",2790,50,1000,24,17,129,29,1
"5856",1829,66,420,8,14,129,29,3
"5857",1299,66,340,4,14,129,29,3
"5858",2154,50,850,16,15,129,29,1
"5859",1398,66,340,4,14,129,29,3
"5860",2145,66,850,16,15,129,29,1
"5861",1804,66,545,4,17,129,29,2
"5862",2208,75,545,8,17,129,29,2
"5863",2640,100,850,16,17,129,29,1
"5864",2004,75,545,8,17,129,29,2
"5865",1604,100,340,4,14,129,29,3
"5866",2095,50,850,16,15,129,29,1
"5867",1804,66,545,4,17,129,29,2
"5868",1808,50,545,4,17,129,29,2
"5869",1999,100,545,8,15,129,29,3
"5870",2058,66,545,8,17,129,29,2
"5871",1908,66,545,4,17,129,29,2
"5872",1808,50,545,4,17,129,29,2
"5873",1595,50,528,8,14,129,29,3
"5874",1699,66,540,8,14,129,29,3
"5875",1845,100,528,8,14,129,29,3
"5876",2104,100,545,8,17,129,29,2
"5877",2394,66,850,16,15,129,29,1
"5878",1799,66,420,16,14,129,29,3
"5879",2059,66,540,8,17,129,29,2
"5880",1345,66,340,4,14,129,29,3
"5881",1499,50,545,4,15,129,29,3
"5882",2545,100,1260,16,15,129,29,1
"5883",1799,75,545,8,15,129,29,3
"5884",1899,75,545,8,15,129,29,3
"5885",2440,66,850,16,17,129,29,1
"5886",1699,66,540,8,14,129,29,3
"5887",1773,50,270,4,14,129,29,10
"5888",3040,100,1000,24,17,129,29,1
"5889",1904,100,528,8,14,129,29,3
"5890",1395,66,528,8,14,129,29,3
"5891",1954,66,545,8,17,129,29,2
"5892",1645,66,528,8,14,129,29,3
"5893",1899,100,545,8,15,129,29,3
"5894",1449,66,365,8,15,129,29,3
"5895",1549,66,420,8,14,129,29,3
"5896",1640,100,340,4,15,129,29,3
"5897",1299,66,365,4,15,129,29,3
"5898",2204,100,850,8,17,129,29,2
"5899",2473,100,850,16,15,129,29,1
"5900",1354,50,340,4,14,129,29,10
"5901",2395,100,850,16,15,129,29,1
"5902",2204,66,850,16,15,129,29,1
"5903",1765,50,1000,8,14,129,29,3
"5904",1749,66,540,8,14,129,29,3
"5905",1594,66,340,4,14,129,29,3
"5906",1908,66,545,4,17,129,29,2
"5907",1654,50,528,8,14,129,29,3
"5908",2208,100,545,8,17,129,29,2
"5909",2344,50,850,16,15,129,29,1
"5910",1723,50,528,8,14,129,29,3
"5911",2090,50,364,8,14,129,29,10
"5912",2554,50,1000,24,15,129,29,1
"5913",2604,66,1000,24,15,129,29,1
"5914",1704,66,528,8,14,129,29,3
"5915",1682,100,270,4,14,129,29,3
"5916",1545,100,340,4,14,129,29,3
"5917",2108,75,545,8,17,129,29,2
"5918",2378,100,364,8,14,129,29,3
"5919",1895,100,540,8,15,129,29,3
"5920",2804,100,1000,24,15,129,29,1
"5921",1894,66,528,8,14,129,29,3
"5922",2179,100,364,8,14,129,29,3
"5923",2594,100,850,16,15,129,29,1
"5924",1499,50,545,4,15,129,29,3
"5925",1390,50,340,4,15,129,29,10
"5926",1299,66,545,4,14,129,29,3
"5927",1599,66,545,4,15,129,29,3
"5928",1704,50,545,4,17,129,29,2
"5929",2994,100,1000,24,15,129,29,1
"5930",1599,66,545,4,15,129,29,3
"5931",1873,100,528,8,14,129,29,3
"5932",1659,66,340,4,17,129,29,2
"5933",1499,66,420,8,14,129,29,3
"5934",1983,66,364,8,14,129,29,3
"5935",1544,50,340,4,14,129,29,10
"5936",1815,66,1000,8,14,129,29,3
"5937",1999,100,850,8,15,129,29,3
"5938",2299,100,850,16,15,129,29,1
"5939",1749,66,545,8,15,129,29,3
"5940",2873,100,1000,24,15,129,29,1
"5941",2104,75,545,8,17,129,29,2
"5942",1440,66,340,4,15,129,29,3
"5943",2390,50,850,16,17,129,29,1
"5944",1599,66,540,8,14,129,29,3
"5945",2223,50,850,16,15,129,29,1
"5946",2745,100,1000,24,15,129,29,1
"5947",1690,50,528,8,15,129,29,3
"5948",1740,66,528,8,15,129,29,3
"5949",2094,100,528,8,14,129,29,3
"5950",1699,100,540,8,14,129,29,3
"5951",1844,50,528,8,14,129,29,3
"5952",2840,66,1000,24,17,129,29,1
"5953",2404,100,850,16,15,129,29,1
"5954",2345,100,850,16,15,129,29,1
"5955",2308,100,850,8,17,129,29,2
"5956",2273,66,850,16,15,129,29,1
"5957",2673,66,1000,24,15,129,29,1
"5958",1199,50,545,4,14,129,29,10
"5959",2794,66,1000,24,15,129,29,1
"5960",2308,100,545,8,17,129,29,2
"5961",3175,100,2100,16,15,129,29,1
"5962",1295,50,340,4,14,129,29,10
"5963",1891,50,364,8,14,129,29,10
"5964",1773,66,850,8,14,75,30,3
"5965",2554,50,1200,24,15,75,30,1
"5966",1540,100,528,4,15,75,30,3
"5967",2240,66,1200,16,15,75,30,1
"5968",1994,100,850,8,14,75,30,3
"5969",1704,66,850,8,14,75,30,3
"5970",1699,66,540,8,14,75,30,3
"5971",2744,50,1200,24,15,75,30,1
"5972",1895,100,540,8,15,75,30,3
"5973",2304,100,1000,16,15,75,30,1
"5974",2095,50,1000,16,15,75,30,1
"5975",1499,66,540,8,14,75,30,3
"5976",1504,100,528,4,14,75,30,3
"5977",2840,75,1200,24,17,75,30,1
"5978",2790,50,1200,24,17,75,30,1
"5979",2440,66,1000,16,17,75,30,1
"5980",2154,50,1000,16,15,75,30,1
"5981",2145,66,1000,16,15,75,30,1
"5982",2245,100,1000,16,15,75,30,1
"5983",1840,100,850,8,15,75,30,3
"5984",1615,100,1000,4,14,75,30,3
"5985",2344,50,1000,16,15,75,30,1
"5986",2495,50,1200,24,15,75,30,1
"5987",1804,100,850,8,14,75,30,3
"5988",1465,50,1000,4,14,75,30,3
"5989",1295,50,528,4,14,75,30,3
"5990",1745,100,850,8,14,75,30,3
"5991",1723,50,850,8,14,75,30,3
"5992",1859,66,540,8,17,75,30,2
"5993",2340,100,1200,16,15,75,30,1
"5994",1515,66,1000,4,14,75,30,3
"5995",2545,66,1200,24,15,75,30,1
"5996",1544,50,528,4,14,75,30,3
"5997",1299,66,365,8,15,75,30,3
"5998",1799,66,730,8,14,75,30,3
"5999",1829,66,420,8,14,75,30,3
"6000",2645,100,1200,24,15,75,30,1
"6001",2190,50,1200,16,15,75,30,1
"6002",2794,75,1200,24,15,75,30,1
"6003",1594,66,528,4,14,75,30,3
"6004",1844,50,850,8,14,75,30,3
"6005",2394,66,1000,16,15,75,30,1
"6006",2673,75,1200,24,15,75,30,1
"6007",2604,75,1200,24,15,75,30,1
"6008",2299,100,850,16,15,75,30,1
"6009",2540,100,1000,16,17,75,30,1
"6010",2223,50,1000,16,15,75,30,1
"6011",1598,66,540,8,14,75,30,3
"6012",1699,100,540,8,14,75,30,3
"6013",1345,66,528,8,14,75,30,3
"6014",1354,50,528,4,14,75,30,3
"6015",2623,50,1200,24,15,75,30,1
"6016",1699,66,545,8,14,75,30,3
"6017",1645,66,850,8,14,75,30,3
"6018",1873,100,850,8,14,75,30,3
"6019",1454,66,528,4,14,75,30,3
"6020",1345,66,528,4,14,75,30,3
"6021",1599,66,540,8,14,75,30,3
"6022",1694,100,528,4,14,75,30,3
"6023",1894,66,850,8,14,75,30,3
"6024",1595,50,850,8,14,75,30,3
"6025",2373,100,1000,16,15,75,30,1
"6026",1654,50,850,8,14,75,30,3
"6027",1390,50,528,4,15,75,30,3
"6028",1440,66,528,4,15,75,30,3
"6029",2059,66,540,8,17,75,30,2
"6030",1690,50,850,8,15,75,30,3
"6031",2204,66,1000,16,15,75,30,1
"6032",2273,66,1000,16,15,75,30,1
"6033",1499,66,540,8,14,75,30,3
"6034",2390,50,1000,16,17,75,30,1
"6035",1740,66,850,8,15,75,30,3
"6036",1445,100,528,4,14,75,30,3
"6037",2494,100,1000,16,15,75,30,1
"6038",2199,66,850,16,15,75,30,1
"6039",2304,100,1000,16,15,52,31,1
"6040",1699,66,545,8,14,52,31,3
"6041",1745,100,850,8,14,52,31,3
"6042",2373,100,1000,16,15,52,31,1
"6043",1465,66,1000,4,14,52,31,3
"6044",1723,66,850,8,14,52,31,3
"6045",2390,66,1000,16,17,52,31,1
"6046",1949,66,420,8,15,52,31,3
"6047",2344,66,1000,16,15,52,31,1
"6048",1445,100,528,4,14,52,31,3
"6049",1994,100,850,8,14,52,31,3
"6050",1354,66,528,4,14,52,31,3
"6051",1540,100,528,4,15,52,31,3
"6052",1699,66,540,8,14,52,31,3
"6053",1544,66,528,4,14,52,31,3
"6054",1299,66,365,8,15,52,31,3
"6055",2495,66,1200,24,15,52,31,1
"6056",2245,100,1000,16,15,52,31,1
"6057",1295,66,528,4,14,52,31,3
"6058",1873,100,850,8,14,52,31,3
"6059",2223,66,1000,16,15,52,31,1
"6060",2645,100,1200,24,15,52,31,1
"6061",1504,100,528,4,14,52,31,3
"6062",1390,66,528,4,15,52,31,3
"6063",2623,75,1200,24,15,52,31,1
"6064",2059,66,540,8,17,52,31,2
"6065",1699,100,540,8,14,52,31,3
"6066",1345,66,528,8,14,52,31,3
"6067",1809,66,540,8,17,52,31,3
"6068",2790,75,1200,24,17,52,31,1
"6069",2540,100,1000,16,17,52,31,1
"6070",2554,75,1200,24,15,52,31,1
"6071",1840,100,850,8,15,52,31,3
"6072",1945,100,540,8,15,52,31,3
"6073",1615,100,1000,4,14,52,31,3
"6074",2340,100,1200,16,15,52,31,1
"6075",2095,66,1000,16,15,52,31,1
"6076",1804,100,850,8,14,52,31,3
"6077",1844,66,850,8,14,52,31,3
"6078",2494,100,1000,16,15,52,31,1
"6079",1449,66,540,8,14,52,31,3
"6080",2154,66,1000,16,15,52,31,1
"6081",1548,66,540,8,14,52,31,3
"6082",2744,75,1200,24,15,52,31,1
"6083",2190,66,1200,16,15,52,31,1
"6084",2199,66,850,16,15,52,31,1
"6085",1595,66,850,8,14,52,31,3
"6086",1654,66,850,8,14,52,31,3
"6087",2299,100,850,16,15,52,31,1
"6088",1694,100,528,4,14,52,31,3
"6089",1690,66,850,8,15,52,31,3
"6090",1599,66,540,8,14,52,31,3
"6091",1844,66,850,8,14,51,32,3
"6092",1723,66,850,8,14,51,32,3
"6093",1699,100,540,8,14,51,32,3
"6094",2190,66,1200,16,15,51,32,1
"6095",1354,66,528,4,14,51,32,3
"6096",1295,66,528,4,14,51,32,3
"6097",1649,66,540,8,14,51,32,3
"6098",2049,66,540,8,17,51,32,2
